sale_dollars,datekey,Sales Event,SourceID,Measure,dice,product_class,Store,QueryDefID,startDate,endDate,CaseTypeName,SourceServer,SourceCatalog,SourceSchema
11463.239999999998,2014-10-23,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11043.66,2014-10-30,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9106.92,2014-11-06,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12157.68,2014-11-13,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12691.679999999998,2014-11-20,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
6891.119999999999,2014-11-25,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11086.68,2014-12-04,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9535.08,2014-12-11,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
15481.64,2014-12-18,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9454.08,2014-12-23,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9368.25,2014-12-30,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9936.24,2015-01-08,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8206.56,2015-01-15,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12028.95,2015-01-22,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
10483.799999999997,2015-01-29,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
7704.539999999999,2015-02-05,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
10662.539999999999,2015-02-12,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12192.42,2015-02-19,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8951.58,2015-02-26,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9537.78,2015-03-05,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9741.6,2015-03-12,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12363.74,2015-03-19,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11448.720000000001,2015-03-26,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12592.52,2015-04-02,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8687.160000000002,2015-04-09,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11849.890000000001,2015-04-16,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
10890.419999999998,2015-04-23,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
13035.12,2015-04-30,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
10808.060000000001,2015-05-07,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11049.72,2015-05-14,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8674.38,2015-05-21,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11614.44,2015-05-28,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8155.5599999999995,2015-06-04,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9338.310000000001,2015-06-11,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
14512.86,2015-06-18,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12934.320000000002,2015-06-25,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8209.199999999999,2015-07-01,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
6958.700000000001,2015-07-09,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9708.119999999999,2015-07-16,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9936.6,2015-07-23,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
6078.0,2015-07-30,Bad Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9561.060000000003,2015-08-06,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9719.22,2015-08-13,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11519.619999999999,2015-08-20,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
13796.670000000002,2015-08-27,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
14313.359999999999,2015-09-03,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8439.12,2015-09-10,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9635.58,2015-09-17,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
10626.720000000001,2015-09-24,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12920.76,2015-10-01,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11831.340000000002,2015-10-08,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12374.519999999999,2015-10-15,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
13569.520000000002,2015-10-22,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
7619.259999999999,2015-10-29,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
10300.920000000002,2015-11-05,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
10634.539999999999,2015-11-12,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
13523.46,2015-11-19,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
5521.469999999999,2015-11-24,Bad Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12544.38,2015-12-03,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
7944.96,2015-12-10,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
15062.160000000002,2015-12-17,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9227.279999999999,2015-12-23,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11922.72,2015-12-30,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8196.359999999999,2016-01-07,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
10413.900000000001,2016-01-14,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
9463.02,2016-01-21,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11284.859999999999,2016-01-28,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8292.38,2016-02-04,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
11711.88,2016-02-11,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
8094.38,2016-02-18,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12294.36,2016-02-25,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
7089.16,2016-03-03,Normal Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
12469.039999999997,2016-03-10,Big Sales Day,3,sale_dollars,datekey,"Rum,Tequila,Gin",Hillstreet News and Tobacco,bd58525befc0505c328ea83e49671ddafac2723f568ea7a3781a33badd9294eac9ad2b04ee662f01f25d91a6e39a3634569a664df8a56fe897e133693fa3c211,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
